Target_Saving,Actual_Saving,NMSE_ILP,NMSE_KL,Policy,INT16,INT8,INT4,INT2
91.6,91.60143313060757,-12.983807516098022,-12.98691792488098,"{'stem.0': 8, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 8, 'fc_part13': 8, 'fc_part1': 8, 'fc_part23': 8, 'fc_part27': 8, 'fc_part12': 8, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 8, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 4}",0,14,26,0
91.8,91.80277894863612,-12.983807516098022,-12.98691792488098,"{'stem.0': 8, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 8, 'fc_part13': 8, 'fc_part1': 8, 'fc_part23': 8, 'fc_part27': 8, 'fc_part12': 8, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 4}",0,14,26,0
92.0,92.00036129343047,-12.983807516098022,-12.98691792488098,"{'stem.0': 8, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 8, 'fc_part13': 8, 'fc_part1': 4, 'fc_part23': 8, 'fc_part27': 8, 'fc_part12': 8, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 4, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 4}",0,11,29,0
92.2,92.20434154272294,-12.983807516098022,-12.98691792488098,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 8, 'fc_part13': 8, 'fc_part1': 4, 'fc_part23': 8, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",6,9,25,0
92.4,92.42111760101163,-12.905411005020142,-12.906730127334594,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 8, 'fc_part13': 8, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",5,9,26,0
92.6,92.61380743060155,-12.824957513809204,-12.825753355026245,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 8, 'fc_part3': 4, 'fc_part13': 8, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",5,8,27,0
92.8,92.80649726019149,-12.743394422531129,-12.74650797843933,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 8, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",5,7,28,0
93.0,93.00219786836877,-12.664079999923706,-12.66581563949585,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 8, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",4,7,29,0
93.2,93.21596314807009,-12.581671667098998,-12.583017253875733,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 8, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",4,6,30,0
93.4,93.40865297766003,-12.50045042037964,-12.50159478187561,"{'stem.0': 16, 'fc_part31': 8, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",4,5,31,0
93.6,93.60134280724995,-12.27329878807068,-12.276592779159547,"{'stem.0': 16, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 4, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 16}",4,4,32,0
93.8,93.80193593063166,-8.210852432250977,-10.888194274902343,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 4, 'fc_part6': 4, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 4}",0,5,34,1
94.0,94.00027097007286,-7.565863060951233,-8.842939710617065,"{'stem.0': 16, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 4, 'fc_part16': 4, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 16, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 4}",2,1,34,3
94.2,94.20086409345456,-7.565863060951233,-7.684080696105957,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 4, 'fc_part21': 4, 'fc_part26': 2, 'fc_part16': 2, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 4, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 8}",0,3,32,5
94.4,94.40070452218944,-6.2274991273880005,-7.013583564758301,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 4, 'fc_part4': 4, 'fc_part9': 2, 'fc_part21': 2, 'fc_part26': 2, 'fc_part16': 2, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 8, 'layers.0.vss.1.conv2d': 8}",0,5,28,7
94.6,94.60016860360089,-6.2274991273880005,-6.2274991273880005,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 4, 'fc_part15': 4, 'fc_part14': 2, 'fc_part4': 2, 'fc_part9': 2, 'fc_part21': 2, 'fc_part26': 2, 'fc_part16': 2, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 4}",0,3,28,9
94.8,94.80151442162943,-5.382768940925598,-5.312909483909607,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 4, 'fc_part5': 4, 'fc_part22': 2, 'fc_part15': 2, 'fc_part14': 2, 'fc_part4': 2, 'fc_part9': 2, 'fc_part21': 2, 'fc_part26': 2, 'fc_part16': 2, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 8}",0,3,26,11
95.0,95.00079032937919,-4.33136670589447,-4.33136670589447,"{'stem.0': 8, 'fc_part31': 4, 'fc_part8': 4, 'fc_part2': 4, 'fc_part7': 4, 'fc_part3': 4, 'fc_part13': 4, 'fc_part1': 4, 'fc_part23': 4, 'fc_part27': 4, 'fc_part12': 4, 'fc_part30': 4, 'fc_part11': 4, 'fc_part25': 4, 'fc_part17': 4, 'fc_part19': 4, 'fc_part10': 4, 'fc_part28': 4, 'fc_part24': 4, 'fc_part29': 4, 'fc_part0': 2, 'fc_part5': 2, 'fc_part22': 2, 'fc_part15': 2, 'fc_part14': 2, 'fc_part4': 2, 'fc_part9': 2, 'fc_part21': 2, 'fc_part26': 2, 'fc_part16': 2, 'fc_part20': 2, 'fc_part6': 2, 'fc_part18': 2, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 4, 'layers.1.vss.1.conv2d': 4, 'layers.0.vss.1.conv2d': 2}",0,1,25,14
